年,月,日,気圧,降水量,平均気温,最高気温,最低気温,平均湿度,最小湿度,平均風速,最大風速（風速）,最大風速（風向）,日照時間
2003,12,25,1013.6,0.0,10.5,17.1,2.9,54.0,23.0,1.6,4.0,西,7.3
2003,12,26,1009.7,0.0,8.7,13.8,4.7,50.0,27.0,2.7,6.4,西南西,7.3
2003,12,27,1020.0,0.0,5.9,9.7,3.0,53.0,34.0,2.4,5.6,西北西,6.6
2003,12,28,1028.6,0.0,5.8,12.2,0.1,63.0,34.0,1.6,2.8,南南西,9.0
2003,12,29,1024.3,0.0,9.3,16.2,1.3,60.0,31.0,1.9,5.1,西,6.4
2003,12,30,1021.0,0.0,10.5,16.3,5.4,63.0,36.0,1.4,2.8,西,8.8
2003,12,31,1016.2,0.0,9.2,13.1,6.0,64.0,52.0,1.9,5.7,西,0.5
2004,1,1,1018.9,0.0,7.9,14.2,2.5,63.0,35.0,1.5,3.2,南南東,8.4
2004,1,2,1016.8,0.0,8.4,15.4,2.8,64.0,39.0,1.8,4.5,西南西,7.2
2004,1,3,1020.5,0.0,8.2,14.8,3.0,55.0,31.0,1.6,3.2,西南西,8.9
2004,1,4,1024.9,0.0,8.4,15.0,3.2,56.0,33.0,1.6,2.9,西北西,8.9
2004,1,5,1024.5,0.0,8.6,15.3,3.6,53.0,28.0,1.6,2.7,西,7.0
2004,1,6,1022.6,0.0,8.8,14.7,3.4,49.0,27.0,1.8,4.5,東北東,8.7
2004,1,7,1021.5,0.0,9.3,16.1,5.1,49.0,24.0,1.8,5.3,西南西,8.8
2004,1,8,1027.3,0.0,6.5,9.7,3.1,46.0,29.0,2.0,5.1,東北東,6.0
2004,1,9,1027.4,0.0,6.2,12.3,-0.3,58.0,32.0,1.5,2.6,南東,9.0
2004,1,10,1022.0,0.0,10.2,16.3,4.9,52.0,30.0,2.1,4.9,南西,8.5
2004,1,11,1022.5,0.0,7.3,10.3,3.4,41.0,30.0,2.3,5.9,北北東,6.1
2004,1,12,1018.5,0.0,7.3,12.7,1.4,60.0,45.0,1.3,3.1,西,4.2
2004,1,13,1011.9,0.5,6.4,8.9,4.5,50.0,26.0,3.4,6.7,西北西,8.3
2004,1,14,1020.4,0.0,5.4,10.1,0.4,38.0,27.0,1.8,3.7,西,9.5
2004,1,15,1023.0,0.0,5.0,12.1,-0.4,51.0,22.0,1.8,3.7,北北東,8.6
2004,1,16,1023.2,1.5,4.9,8.9,2.4,62.0,36.0,1.7,4.1,北北東,0.1
2004,1,17,1018.7,7.0,5.2,10.6,2.4,75.0,52.0,1.4,3.2,北北東,2.6
2004,1,18,1019.0,0.5,6.8,13.7,0.2,70.0,28.0,1.7,2.9,東北東,7.4
2004,1,19,1014.0,2.5,7.8,12.4,2.6,59.0,25.0,2.0,4.8,西,8.0
2004,1,20,1016.5,0.0,5.6,12.1,-0.1,54.0,27.0,1.7,3.6,西,7.5
2004,1,21,1012.7,0.0,5.1,11.1,1.1,54.0,31.0,2.0,6.4,西,4.3
2004,1,22,1015.9,0.0,0.1,3.7,-3.4,36.0,25.0,3.4,7.6,西,5.8
2004,1,23,1018.5,0.0,1.4,8.1,-5.1,49.0,32.0,2.3,6.7,西南西,9.0
2004,1,24,1014.4,0.0,4.0,10.5,0.6,41.0,16.0,1.6,4.6,西,5.9
2004,1,25,1017.6,0.0,2.5,9.2,-2.6,46.0,14.0,2.5,6.3,西,9.3
2004,1,26,1020.7,0.0,3.0,8.5,-2.6,48.0,28.0,1.3,3.7,東北東,8.2
2004,1,27,1015.7,0.0,4.6,10.7,1.0,54.0,27.0,1.8,4.3,西,4.5
2004,1,28,1016.9,0.0,4.7,11.8,-1.5,58.0,23.0,1.8,3.1,南東,9.4
2004,1,29,1016.1,0.0,6.5,14.7,-1.0,53.0,23.0,1.5,3.8,南東,9.6
2004,1,30,1016.2,0.0,8.1,15.5,1.6,48.0,24.0,1.6,3.3,東北東,9.6
2004,1,31,1020.3,0.0,8.1,15.2,2.0,52.0,28.0,1.5,3.3,南西,9.6
2004,2,1,1018.2,0.0,9.5,16.2,3.3,68.0,43.0,1.5,2.9,西,4.9
2004,2,2,1008.5,3.5,12.1,17.3,9.4,74.0,49.0,1.9,5.6,西,1.5
2004,2,3,1009.5,0.0,7.8,11.9,3.4,48.0,23.0,2.1,6.6,西南西,4.4
2004,2,4,1015.3,0.0,4.5,10.6,-0.1,51.0,23.0,1.8,5.9,西,9.7
2004,2,5,1017.3,0.0,3.0,8.7,-0.9,56.0,34.0,2.5,6.5,西,8.0
2004,2,6,1021.2,0.0,2.9,8.9,-2.1,50.0,27.0,2.4,6.5,西南西,9.7
2004,2,7,1022.5,0.0,2.5,8.0,-1.5,56.0,31.0,2.0,5.4,西,6.7
2004,2,8,1024.4,0.0,4.2,11.7,-2.6,49.0,24.0,2.0,4.6,西,9.9
2004,2,9,1024.9,0.0,5.8,10.0,2.4,52.0,36.0,1.5,2.8,東北東,0.9
2004,2,10,1025.7,0.0,6.1,12.7,-0.1,53.0,27.0,1.6,2.8,南,9.8
2004,2,11,1024.8,0.0,7.5,15.7,0.5,49.0,15.0,1.7,4.1,西,9.7
2004,2,12,1023.2,0.0,8.8,15.2,2.8,51.0,30.0,1.4,3.2,南,8.4
2004,2,13,1020.4,0.0,8.3,14.3,2.3,58.0,28.0,1.6,3.0,南南東,7.7
2004,2,14,1010.6,0.0,9.3,17.1,2.4,53.0,28.0,2.6,6.9,西北西,6.6
2004,2,15,1015.0,0.0,9.1,15.0,2.3,30.0,15.0,1.9,4.5,西北西,10.3
2004,2,16,1022.4,0.0,9.0,14.7,4.3,37.0,17.0,1.8,3.8,南南西,10.2
2004,2,17,1016.3,0.0,9.0,16.8,2.4,56.0,34.0,1.9,5.6,西南西,4.8
2004,2,18,1018.7,0.0,10.0,17.7,3.0,51.0,25.0,1.6,3.1,南東,10.2
2004,2,19,1022.7,0.0,10.1,17.7,4.1,51.0,22.0,1.7,3.3,西,4.6
2004,2,20,1027.5,0.0,11.9,18.7,4.6,56.0,20.0,1.6,3.8,南東,10.1
2004,2,21,1024.4,2.5,14.4,20.8,8.7,69.0,45.0,1.3,3.1,南東,4.6
2004,2,22,1007.8,54.5,15.2,18.6,12.3,82.0,52.0,2.5,6.8,南南西,0.2
2004,2,23,1013.6,0.0,10.5,13.4,5.7,41.0,25.0,3.4,7.6,北西,7.9
2004,2,24,1022.2,0.0,8.2,13.5,1.6,58.0,33.0,1.6,3.3,南南東,9.0
2004,2,25,1014.2,0.0,11.6,17.2,8.0,59.0,30.0,1.5,3.2,南,5.6
2004,2,26,1011.0,0.0,10.6,17.0,5.7,41.0,12.0,3.0,7.3,西,9.5
2004,2,27,1018.0,0.0,7.7,14.0,2.1,42.0,23.0,1.8,4.7,西,10.5
2004,2,28,1019.5,2.5,8.8,14.9,1.8,60.0,32.0,1.5,3.1,南東,6.3
2004,2,29,1009.9,19.5,13.0,20.4,9.2,81.0,57.0,1.6,2.7,東,1.8
2004,3,1,1009.8,2.0,10.9,14.8,7.9,57.0,32.0,1.9,4.9,北,3.2
2004,3,2,1013.3,0.0,9.2,15.5,4.8,47.0,22.0,1.9,4.4,北北東,4.7
2004,3,3,1013.3,0.0,6.7,10.5,3.6,43.0,19.0,1.5,2.8,北北東,2.4
2004,3,4,1013.5,0.0,5.8,10.1,1.2,43.0,24.0,2.4,6.0,西,8.7
2004,3,5,1018.1,1.0,5.8,11.7,-1.4,52.0,21.0,1.8,4.3,南南西,9.7
2004,3,6,1016.9,0.0,5.3,8.9,0.8,59.0,34.0,3.4,6.2,西,8.6
2004,3,7,1024.5,0.0,4.1,9.3,0.0,44.0,26.0,2.1,4.5,西,7.5
2004,3,8,1026.6,0.0,5.8,11.7,-1.1,51.0,27.0,1.5,3.8,南,9.9
2004,3,9,1021.8,0.0,9.8,16.2,3.5,55.0,27.0,1.5,3.8,南,10.6
2004,3,10,1019.3,0.0,13.4,19.3,5.8,65.0,43.0,2.2,4.7,南西,7.7
2004,3,11,1015.6,0.5,16.0,21.3,12.6,75.0,52.0,1.2,2.8,南東,1.0
2004,3,12,1016.5,5.0,10.4,15.0,4.9,74.0,33.0,1.5,3.0,西,0.0
2004,3,13,1020.7,0.0,10.1,18.7,2.1,51.0,16.0,1.8,3.5,南南西,10.2
2004,3,14,1019.9,0.0,11.7,18.4,4.3,57.0,34.0,1.9,3.0,南東,7.8
2004,3,15,1019.5,0.0,13.3,20.8,7.1,55.0,16.0,1.8,3.9,南南東,10.6
2004,3,16,1022.5,0.0,13.6,20.3,7.3,61.0,37.0,1.7,3.5,南南東,9.5
2004,3,17,1019.8,0.0,16.8,20.4,12.8,72.0,59.0,1.5,3.0,東,0.1
2004,3,18,1015.0,10.0,15.3,20.7,10.0,65.0,33.0,1.5,4.6,北北東,4.0
2004,3,19,1019.9,0.0,11.4,18.2,5.8,45.0,18.0,2.0,4.6,南,10.9
2004,3,20,1019.4,0.0,11.2,13.5,7.2,63.0,49.0,1.2,2.5,西,0.0
2004,3,21,1020.1,0.5,10.6,15.7,5.5,59.0,28.0,1.5,2.7,西北西,0.4
2004,3,22,1011.3,21.5,10.2,13.3,8.5,76.0,51.0,1.7,3.9,北北東,1.4
2004,3,23,1016.9,0.0,12.1,17.9,6.8,56.0,34.0,1.5,4.1,南東,5.5
2004,3,24,1016.8,11.5,12.8,16.7,10.4,81.0,66.0,1.1,2.7,南,1.0
2004,3,25,1014.4,8.5,12.2,16.6,9.6,79.0,56.0,1.2,2.5,西,0.0
2004,3,26,1015.6,2.0,12.5,17.2,8.0,44.0,18.0,2.3,5.1,北北東,10.1
2004,3,27,1022.6,0.0,11.3,16.6,5.2,41.0,19.0,1.6,3.8,南東,7.2
2004,3,28,1022.3,0.0,13.5,20.5,7.0,51.0,23.0,1.8,3.2,南,11.5
2004,3,29,1022.8,0.0,15.5,21.4,8.3,58.0,37.0,2.2,3.9,南,6.2
2004,3,30,1010.3,120.0,16.1,18.9,12.9,88.0,64.0,2.3,4.8,東南東,0.0
2004,3,31,1014.5,0.0,14.5,20.9,9.1,49.0,21.0,2.0,4.2,北東,11.2
2004,4,1,1018.7,3.0,12.8,18.8,5.7,50.0,17.0,1.9,3.4,西,6.7
2004,4,2,1009.2,27.5,16.6,22.4,11.0,46.0,10.0,3.3,7.5,西,10.7
2004,4,3,1017.0,0.0,14.6,19.6,7.5,47.0,26.0,1.7,3.8,南東,9.0
2004,4,4,1015.2,5.0,11.6,14.0,8.8,59.0,37.0,1.8,4.8,北北西,3.6
2004,4,5,1018.4,0.0,11.0,17.3,4.1,0.0,23.0,1.7,4.2,南東,12.1
2004,4,6,1019.2,0.0,13.3,19.5,6.2,0.0,42.0,1.8,3.8,南南東,8.5
2004,4,7,1014.9,0.0,16.3,21.3,9.2,65.0,36.0,1.8,3.5,南東,8.8
2004,4,8,1013.3,0.0,16.0,22.8,11.2,45.0,14.0,2.0,4.8,東,7.9
2004,4,9,1016.2,0.0,14.7,20.5,8.3,56.0,31.0,1.8,3.6,南東,11.9
2004,4,10,1017.1,0.0,16.5,23.3,9.3,56.0,27.0,1.7,3.8,南東,10.1
2004,4,11,1014.7,0.0,17.6,23.5,12.4,65.0,43.0,1.8,3.9,南南西,6.2
2004,4,12,1012.6,0.0,18.2,24.5,12.2,64.0,31.0,1.8,3.9,南東,11.4
2004,4,13,1012.6,11.5,18.6,26.2,14.6,70.0,34.0,1.7,3.5,南東,1.8
2004,4,14,1011.4,12.0,17.3,21.6,14.0,87.0,69.0,1.4,2.7,西,0.2
2004,4,15,1011.5,0.0,18.1,24.3,11.2,56.0,16.0,2.1,4.5,南,11.4
2004,4,16,1011.3,0.0,18.8,23.9,14.8,66.0,48.0,0.0,3.9,南,8.8
2004,4,17,1013.1,0.0,18.8,24.8,12.4,63.0,32.0,1.8,3.5,南東,10.5
2004,4,18,1017.4,0.0,19.6,25.8,13.0,58.0,28.0,1.7,3.1,南,6.8
2004,4,19,1009.0,125.0,19.9,21.8,18.0,90.0,80.0,2.5,6.0,南南西,0.0
2004,4,20,1007.6,0.0,21.0,26.8,16.3,65.0,43.0,1.8,3.1,南東,11.6
2004,4,21,1011.5,0.0,19.7,24.5,14.2,74.0,59.0,1.9,3.5,南南東,10.4
2004,4,22,1007.1,0.0,20.3,26.2,15.1,72.0,46.0,1.8,3.1,南東,10.8
2004,4,23,1005.0,0.0,19.6,29.1,14.2,53.0,21.0,2.2,6.6,北北東,7.1
2004,4,24,1014.7,0.0,14.7,19.5,10.0,32.0,18.0,2.2,5.5,北西,11.9
2004,4,25,1019.9,0.0,14.1,20.2,6.9,43.0,14.0,1.8,3.4,南,12.1
2004,4,26,1016.2,16.0,16.1,22.2,9.0,62.0,25.0,2.2,4.4,南,8.2
2004,4,27,998.8,130.5,19.1,25.2,13.8,73.0,37.0,3.7,8.2,南西,1.5
2004,4,28,1010.9,0.0,15.4,21.0,10.8,41.0,20.0,2.5,5.9,西北西,9.5
2004,4,29,1016.9,0.0,16.0,23.5,7.4,42.0,11.0,1.8,3.4,南東,12.6
2004,4,30,1017.5,0.0,17.6,22.9,10.8,60.0,31.0,1.7,3.0,南東,7.1
2004,5,1,1019.3,0.0,19.7,25.3,15.6,68.0,35.0,1.6,3.3,南,7.0
2004,5,2,1021.9,0.0,20.1,24.0,17.1,74.0,47.0,1.5,3.3,東南東,0.3
2004,5,3,1015.9,15.0,18.7,20.2,17.6,91.0,76.0,1.0,2.5,東,0.0
2004,5,4,1005.3,15.0,21.1,22.8,18.1,88.0,70.0,2.4,5.3,南南西,0.0
2004,5,5,1009.1,0.0,19.2,24.0,16.1,72.0,47.0,1.6,4.0,南東,7.0
2004,5,6,1016.1,0.0,18.7,24.7,12.6,64.0,29.0,1.8,3.6,南東,12.6
2004,5,7,1017.1,0.0,19.4,25.8,12.7,66.0,35.0,1.9,3.9,南東,10.1
2004,5,8,1016.5,0.0,20.3,24.8,14.3,70.0,48.0,1.7,2.8,南南西,8.5
2004,5,9,1012.2,31.5,20.0,21.6,18.0,92.0,75.0,1.0,2.1,西,0.0
2004,5,10,1006.1,31.0,21.7,25.6,17.6,81.0,49.0,1.8,5.3,西,2.0
2004,5,11,1009.8,0.0,20.9,26.1,15.5,70.0,43.0,1.5,3.5,南東,11.5
2004,5,12,1010.9,0.0,22.0,26.2,16.7,75.0,47.0,1.9,3.4,南東,10.0
2004,5,13,1006.9,70.5,22.2,23.8,21.5,92.0,83.0,1.7,4.3,東南東,0.0
2004,5,14,1012.7,0.0,23.1,29.6,17.8,66.0,22.0,2.0,6.2,北東,11.1
2004,5,15,1015.9,20.0,20.3,26.2,14.8,73.0,52.0,1.9,4.1,東南東,2.5
2004,5,16,1008.8,27.0,21.5,23.8,18.5,95.0,91.0,1.3,2.7,東北東,0.0
2004,5,17,1009.0,0.0,23.3,27.9,18.8,78.0,54.0,1.6,2.9,南東,0.6
2004,5,18,1012.1,0.0,18.9,22.1,16.2,72.0,53.0,1.2,2.4,東,1.5
2004,5,19,1008.3,20.5,16.5,18.5,15.5,87.0,73.0,1.5,3.7,西,0.0
2004,5,20,1002.5,45.0,17.9,20.7,15.8,94.0,86.0,1.1,2.2,西,0.0
2004,5,21,1000.2,0.0,21.0,27.1,15.5,73.0,47.0,1.6,3.1,南東,11.0
2004,5,22,1005.2,0.0,20.9,24.8,17.5,74.0,53.0,1.4,2.4,南,1.0
2004,5,23,1007.7,0.0,21.5,25.7,17.4,73.0,54.0,1.9,4.1,南東,9.4
2004,5,24,1010.0,0.0,20.4,26.4,14.5,58.0,34.0,2.0,3.6,東南東,12.5
2004,5,25,1014.1,0.0,21.0,28.8,14.4,57.0,23.0,2.0,3.7,南東,12.9
2004,5,26,1018.0,0.0,21.3,26.6,15.5,63.0,37.0,1.7,3.6,南東,7.9
2004,5,27,1020.2,0.0,22.2,27.5,16.9,62.0,28.0,1.8,3.7,南南西,12.2
2004,5,28,1016.8,0.0,22.0,26.9,17.5,68.0,49.0,2.0,3.7,南,6.6
2004,5,29,1013.3,0.0,22.4,24.9,20.2,81.0,66.0,1.0,1.9,南東,0.0
2004,5,30,1011.8,0.0,24.6,28.5,21.9,84.0,66.0,1.4,3.1,南南東,0.8
2004,5,31,1010.5,11.0,23.3,26.7,19.2,88.0,71.0,1.5,4.1,東,0.0
2004,6,1,1016.1,0.0,22.4,27.9,18.2,73.0,47.0,1.7,3.8,南東,10.0
2004,6,2,1017.6,0.0,21.0,26.6,15.4,60.0,21.0,1.7,3.4,南南東,4.1
2004,6,3,1017.4,0.0,22.1,27.2,18.5,61.0,35.0,1.8,3.4,南東,8.0
2004,6,4,1017.3,0.0,22.1,28.2,16.2,53.0,22.0,2.0,3.7,南,13.2
2004,6,5,1013.7,0.0,22.4,28.0,15.8,64.0,44.0,1.9,3.2,西,6.2
2004,6,6,1010.1,16.5,23.6,26.5,21.1,86.0,68.0,1.8,3.4,東,0.2
2004,6,7,1006.1,34.0,24.9,29.0,21.9,84.0,64.0,1.5,3.1,南南東,4.1
2004,6,8,1007.5,5.0,23.9,26.2,22.4,86.0,73.0,1.3,2.7,東南東,0.1
2004,6,9,1010.4,0.0,24.2,27.5,20.9,78.0,63.0,1.8,3.6,南,7.1
2004,6,10,1014.0,0.0,24.4,27.8,21.5,77.0,61.0,1.5,2.8,東南東,1.7
2004,6,11,1010.7,66.5,22.7,26.4,20.8,85.0,58.0,1.7,5.6,北東,0.6
2004,6,12,1011.3,2.0,22.9,27.1,19.6,82.0,65.0,1.4,2.5,西,1.1
2004,6,13,1013.0,0.0,23.7,29.9,17.9,48.0,23.0,2.2,5.2,東北東,13.6
2004,6,14,1014.9,0.0,21.6,27.7,14.9,53.0,24.0,2.1,3.5,東南東,13.6
2004,6,15,1016.0,0.0,22.3,28.5,15.4,57.0,27.0,1.8,3.1,南東,11.2
2004,6,16,1016.1,0.0,23.2,28.6,17.2,60.0,37.0,1.8,3.7,南東,11.6
2004,6,17,1016.9,0.0,23.2,27.0,19.6,68.0,51.0,1.7,2.8,南東,2.6
2004,6,18,1014.7,0.0,24.1,28.2,20.5,73.0,51.0,1.8,3.3,南東,4.1
2004,6,19,1011.2,44.5,24.4,28.3,22.0,83.0,62.0,2.0,4.8,東南東,0.4
2004,6,20,1005.6,6.5,26.3,27.9,24.9,87.0,76.0,3.8,6.6,東南東,0.0
2004,6,21,990.5,49.5,27.0,33.5,22.4,74.0,52.0,5.6,11.8,東,3.9
2004,6,22,1004.1,0.0,24.9,29.1,20.6,71.0,51.0,1.8,3.2,南,12.0
2004,6,23,1006.7,0.0,25.2,31.5,22.3,74.0,50.0,1.5,3.6,南南東,5.5
2004,6,24,1007.0,7.0,23.6,26.5,21.3,83.0,67.0,1.2,2.4,西南西,1.0
2004,6,25,1004.2,8.5,24.3,27.0,22.0,93.0,85.0,1.3,3.0,東北東,0.0
2004,6,26,1006.2,7.5,25.7,29.4,23.8,91.0,78.0,1.1,2.5,東北東,0.3
2004,6,27,1008.5,0.0,25.9,30.6,23.2,85.0,63.0,1.4,3.0,南東,2.1
2004,6,28,1007.0,111.0,25.4,29.1,22.2,87.0,69.0,1.8,2.9,東,2.7
2004,6,29,1005.5,5.5,26.2,29.9,23.2,82.0,67.0,1.5,3.1,南東,5.1
2004,6,30,1006.0,15.0,26.4,30.7,23.6,81.0,62.0,1.7,3.5,南東,9.4
2004,7,1,1005.2,0.0,26.8,31.6,22.7,76.0,52.0,1.8,3.4,南東,10.5
2004,7,2,1004.3,0.0,27.3,31.3,23.6,77.0,59.0,1.6,3.4,南東,10.5
2004,7,3,1005.0,0.0,28.6,32.4,24.6,74.0,57.0,1.7,3.3,南東,11.8
2004,7,4,1006.0,0.5,27.8,29.5,25.8,84.0,73.0,2.5,4.7,南東,0.3
2004,7,5,1006.0,1.0,27.8,31.0,24.9,78.0,60.0,2.5,4.7,南南東,6.3
2004,7,6,1009.8,0.0,27.3,31.4,23.2,71.0,54.0,1.6,3.2,南,12.4
2004,7,7,1010.5,2.5,27.1,31.5,23.9,78.0,60.0,1.6,3.4,南東,0.8
2004,7,8,1010.2,2.0,27.9,31.0,25.3,84.0,68.0,1.8,3.6,南東,3.1
2004,7,9,1010.0,8.0,27.7,31.9,25.1,83.0,65.0,1.8,3.3,南東,6.7
2004,7,10,1007.6,18.5,26.2,31.4,22.0,77.0,46.0,1.5,7.0,西南西,3.0
2004,7,11,1006.9,0.0,27.2,32.3,22.1,68.0,47.0,1.7,3.4,東南東,9.4
2004,7,12,1009.5,0.0,27.1,31.2,24.4,74.0,59.0,1.6,3.2,南,3.2
2004,7,13,1010.7,0.0,28.0,32.2,24.2,74.0,58.0,1.7,3.1,南東,9.7
2004,7,14,1013.1,0.0,28.5,33.0,24.3,74.0,56.0,1.8,3.7,南東,12.7
2004,7,15,1014.8,0.0,28.8,33.1,24.7,72.0,50.0,1.8,3.1,南東,12.1
2004,7,16,1013.0,0.0,29.2,33.8,25.0,70.0,51.0,1.8,3.6,南東,12.1
2004,7,17,1010.2,0.0,28.7,32.9,24.1,69.0,51.0,1.8,3.8,南東,11.1
2004,7,18,1008.9,0.0,29.1,34.3,24.2,66.0,46.0,1.7,3.7,東南東,6.7
2004,7,19,1011.0,0.0,29.5,34.1,25.1,67.0,47.0,1.7,3.2,南東,10.6
2004,7,20,1012.5,0.0,29.9,35.7,24.9,67.0,37.0,1.7,3.9,南東,13.0
2004,7,21,1011.6,0.0,30.8,36.5,25.2,60.0,38.0,1.6,3.0,北北東,7.4
2004,7,22,1009.7,0.0,30.0,34.9,27.1,64.0,42.0,1.7,4.1,東北東,3.0
2004,7,23,1008.7,0.0,29.2,34.4,24.9,66.0,49.0,2.0,3.5,南東,9.7
2004,7,24,1008.4,0.0,28.8,33.6,25.1,67.0,41.0,1.8,3.6,南東,7.4
2004,7,25,1009.2,15.0,28.5,33.3,25.1,74.0,53.0,1.6,3.8,東南東,8.2
2004,7,26,1011.9,2.0,27.7,31.7,24.3,77.0,58.0,1.5,3.3,南,6.8
2004,7,27,1012.9,0.0,28.1,32.5,24.3,77.0,54.0,1.5,3.6,南南東,8.6
2004,7,28,1010.5,0.0,29.7,35.4,24.6,67.0,40.0,1.7,3.5,南東,12.8
2004,7,29,1007.7,0.0,30.5,37.5,25.4,62.0,31.0,1.9,4.2,南東,12.8
2004,7,30,1004.5,0.0,32.1,37.5,26.7,50.0,30.0,3.3,6.6,北北東,8.7
2004,7,31,995.9,169.0,27.9,31.2,24.6,72.0,49.0,6.1,12.6,東南東,0.2
2004,8,1,1004.9,181.0,26.9,29.5,24.9,90.0,80.0,4.1,8.1,東南東,0.2
2004,8,2,1009.6,53.5,24.3,27.1,23.1,91.0,81.0,1.6,7.0,東南東,0.0
2004,8,3,1009.5,0.0,27.2,31.8,23.3,74.0,49.0,1.6,3.6,南東,8.6
2004,8,4,1007.3,13.0,26.2,29.9,24.3,86.0,65.0,1.5,3.1,南東,0.1
2004,8,5,1010.8,0.0,28.2,31.8,24.9,80.0,60.0,1.6,3.0,南南東,6.7
2004,8,6,1013.2,21.5,27.3,31.4,25.0,87.0,69.0,1.2,3.8,南,3.0
2004,8,7,1010.3,0.0,28.7,32.0,25.9,80.0,64.0,1.5,3.4,南東,8.2
2004,8,8,1009.3,2.5,27.6,31.8,25.6,80.0,65.0,1.8,3.6,東南東,6.5
2004,8,9,1009.5,0.0,27.3,31.6,24.5,76.0,60.0,1.5,3.1,南南東,5.8
2004,8,10,1009.0,0.0,27.8,31.8,23.8,72.0,49.0,1.6,3.3,南南東,10.6
2004,8,11,1009.1,0.0,27.9,32.4,23.9,73.0,53.0,1.7,4.0,南東,10.2
2004,8,12,1010.1,0.0,27.8,32.7,23.0,69.0,48.0,2.0,3.4,東南東,12.1
2004,8,13,1010.3,0.0,28.4,32.4,24.1,71.0,51.0,1.7,3.5,南,11.0
2004,8,14,1009.5,0.0,28.6,32.3,25.1,73.0,57.0,1.6,3.6,南東,7.9
2004,8,15,1008.4,15.0,27.2,31.4,22.8,77.0,57.0,1.4,5.0,東南東,3.4
2004,8,16,1011.1,0.0,27.8,31.1,24.9,73.0,54.0,1.5,3.5,南,6.9
2004,8,17,1012.4,19.0,27.6,29.8,24.7,90.0,77.0,2.0,4.1,東南東,0.0
2004,8,18,1011.3,31.0,28.7,30.1,26.3,86.0,80.0,3.0,4.2,南東,0.1
2004,8,19,1006.7,1.5,28.7,31.4,26.2,82.0,69.0,3.3,6.4,南西,1.9
2004,8,20,1009.1,1.5,27.9,31.8,24.5,74.0,53.0,1.6,2.8,東南東,6.5
2004,8,21,1012.2,15.0,27.2,31.6,24.5,79.0,55.0,1.6,3.4,南,6.6
2004,8,22,1013.9,3.0,27.1,30.4,24.5,82.0,61.0,1.4,3.0,東南東,2.8
2004,8,23,1011.9,129.0,24.7,26.2,23.2,94.0,88.0,1.7,3.6,西,0.0
2004,8,24,1009.8,0.0,26.1,30.6,21.8,81.0,58.0,1.4,3.1,南東,5.9
2004,8,25,1008.5,0.0,27.6,32.2,24.2,81.0,58.0,1.7,3.9,南東,6.9
2004,8,26,1007.0,0.0,28.3,33.0,24.7,77.0,54.0,1.5,3.9,南南東,9.9
2004,8,27,1005.1,0.5,28.9,33.9,24.6,72.0,46.0,1.6,3.8,南東,9.8
2004,8,28,1005.5,0.5,27.2,30.3,24.7,80.0,62.0,1.8,3.3,東,0.4
2004,8,29,1005.6,0.0,29.0,32.5,25.4,73.0,59.0,3.1,6.5,東南東,4.0
2004,8,30,995.5,88.5,27.7,29.3,26.2,84.0,69.0,7.5,11.8,東南東,0.0
2004,8,31,1003.7,0.0,28.4,33.5,25.0,75.0,54.0,1.5,3.1,南,8.8
2004,9,1,1007.9,0.0,27.4,31.3,22.9,76.0,55.0,1.7,3.9,西北西,3.0
2004,9,2,1012.1,12.5,22.8,26.5,20.4,84.0,58.0,1.4,3.0,西,0.0
2004,9,3,1014.5,0.0,24.7,30.6,18.9,71.0,44.0,1.9,4.2,南東,10.5
2004,9,4,1013.5,0.0,26.6,31.9,22.9,76.0,55.0,1.7,3.1,西,2.5
2004,9,5,1012.5,0.0,27.8,31.6,24.4,79.0,64.0,1.7,3.4,南南東,5.5
2004,9,6,1009.8,0.0,28.1,30.7,26.1,80.0,70.0,4.0,6.1,東南東,0.4
2004,9,7,999.9,12.5,27.2,28.3,25.0,83.0,77.0,5.4,10.9,南南西,0.0
2004,9,8,1008.3,0.0,26.2,31.7,21.7,69.0,35.0,2.1,4.5,西南西,10.9
2004,9,9,1014.4,0.0,25.2,29.9,20.4,71.0,46.0,1.7,2.9,南南西,4.9
2004,9,10,1017.2,0.0,25.4,28.2,23.7,80.0,62.0,1.2,3.1,西,0.0
2004,9,11,1020.1,0.0,27.0,31.8,22.8,76.0,56.0,1.5,3.3,南,6.3
2004,9,12,1020.8,2.0,27.2,31.5,24.2,80.0,61.0,2.7,5.6,東南東,1.1
2004,9,13,1019.3,62.0,26.7,31.0,22.8,85.0,70.0,2.6,4.7,東南東,2.8
2004,9,14,1017.0,1.0,26.5,31.6,22.9,82.0,59.0,1.6,3.4,南東,9.0
2004,9,15,1018.5,46.5,26.8,31.6,22.7,77.0,56.0,1.9,3.7,南,10.2
2004,9,16,1022.0,43.5,24.1,25.3,23.3,89.0,81.0,1.3,3.7,南西,0.0
2004,9,17,1020.8,0.0,25.6,29.4,22.9,78.0,59.0,1.3,2.6,南東,2.3
2004,9,18,1017.7,3.5,24.7,28.8,22.6,82.0,68.0,1.3,3.3,南西,0.2
2004,9,19,1016.3,0.0,25.7,30.3,22.3,79.0,58.0,1.4,3.1,南東,4.3
2004,9,20,1016.0,2.0,26.2,30.2,22.6,79.0,60.0,1.7,3.1,南南西,4.8
2004,9,21,1012.8,0.0,26.3,30.6,23.0,79.0,59.0,1.5,3.7,北西,6.7
